"","s_code","s_name","s_description","s_resource_code","s_sensor_type_code","s_table_name","s_table_type","s_x_offset","s_y_offset","s_z_offset","s_datum_code","s_datum_value","s_graph_value","s_min_value_1","s_max_value_1","s_min_value_2","s_max_value_2","s_min_value_3","s_max_value_3","s_min_value_4","s_max_value_4","s_min_value_5","s_max_value_5","deleted","datestamp"
"1082",1086,"scevo.data.dot.rt_tide.fremantle.downsampled.60min.residual","scevo.data.dot.rt_tide.fremantle.downsampled.60min.residual",36,76,"sensor_repository_01086","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 20:41:39
"1083",1085,"scevo.data.dot.rt_tide.fremantle.downsampled.60min.water_level_predicted","scevo.data.dot.rt_tide.fremantle.downsampled.60min.water_level_predicted",36,75,"sensor_repository_01085","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 20:41:39
"1084",1116,"scevo.data.dot.rt_moz.serpentine.downsampled.60min.residual","scevo.data.dot.rt_moz.serpentine.downsampled.60min.residual",67,76,"sensor_repository_01116","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1085",1088,"scevo.data.dot.rt_tide.barrack.web.water_level_predicted","scevo.data.dot.rt_tide.barrack.web.water_level_predicted",35,75,"sensor_repository_01088","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:14
"1086",1089,"scevo.data.dot.rt_tide.barrack.web.residual","scevo.data.dot.rt_tide.barrack.web.residual",35,76,"sensor_repository_01089","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:14
"1087",1090,"scevo.data.dot.rt_tide.barrack.downsampled.60min.water_level","scevo.data.dot.rt_tide.barrack.downsampled.60min.water_level",35,74,"sensor_repository_01090","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:14
"1088",1081,"scevo.data.dot.rt_tide.fremantle.web.water_level","scevo.data.dot.rt_tide.fremantle.web.water_level",36,74,"sensor_repository_01081","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-09 13:48:48
"1089",1083,"scevo.data.dot.rt_tide.fremantle.web.water_level_predicted","scevo.data.dot.rt_tide.fremantle.web.water_level_predicted",36,75,"sensor_repository_01083","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 20:41:37
"1090",1087,"scevo.data.dot.rt_tide.barrack.web.water_level","scevo.data.dot.rt_tide.barrack.web.water_level",35,74,"sensor_repository_01087","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:14
"1091",1093,"scevo.data.dot.rt_tide.mandurah.web.water_level","scevo.data.dot.rt_tide.mandurah.web.water_level",21,74,"sensor_repository_01093","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:15
"1092",1094,"scevo.data.dot.rt_tide.mandurah.web.water_level_predicted","scevo.data.dot.rt_tide.mandurah.web.water_level_predicted",21,75,"sensor_repository_01094","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:15
"1093",1095,"scevo.data.dot.rt_tide.mandurah.web.residual","scevo.data.dot.rt_tide.mandurah.web.residual",21,76,"sensor_repository_01095","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:15
"1094",1096,"scevo.data.dot.rt_tide.mandurah.downsampled.60min.water_level","scevo.data.dot.rt_tide.mandurah.downsampled.60min.water_level",21,74,"sensor_repository_01096","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:15
"1095",1097,"scevo.data.dot.rt_tide.mandurah.downsampled.60min.water_level_predicted","scevo.data.dot.rt_tide.mandurah.downsampled.60min.water_level_predicted",21,75,"sensor_repository_01097","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1096",1098,"scevo.data.dot.rt_tide.mandurah.downsampled.60min.residual","scevo.data.dot.rt_tide.mandurah.downsampled.60min.residual",21,76,"sensor_repository_01098","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1097",1099,"scevo.data.dot.rt_tide.peel.web.water_level","scevo.data.dot.rt_tide.peel.web.water_level",65,74,"sensor_repository_01099","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1098",1100,"scevo.data.dot.rt_tide.peel.web.water_level_predicted","scevo.data.dot.rt_tide.peel.web.water_level_predicted",65,75,"sensor_repository_01100","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1099",1101,"scevo.data.dot.rt_tide.peel.web.residual","scevo.data.dot.rt_tide.peel.web.residual",65,76,"sensor_repository_01101","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1100",1102,"scevo.data.dot.rt_tide.peel.downsampled.60min.water_level","scevo.data.dot.rt_tide.peel.downsampled.60min.water_level",65,74,"sensor_repository_01102","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1101",1103,"scevo.data.dot.rt_tide.peel.downsampled.60min.water_level_predicted","scevo.data.dot.rt_tide.peel.downsampled.60min.water_level_predicted",65,75,"sensor_repository_01103","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:16
"1102",1104,"scevo.data.dot.rt_tide.peel.downsampled.60min.residual","scevo.data.dot.rt_tide.peel.downsampled.60min.residual",65,76,"sensor_repository_01104","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1103",1105,"scevo.data.dot.rt_moz.canning.web.water_level","scevo.data.dot.rt_moz.canning.web.water_level",66,74,"sensor_repository_01105","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1104",1106,"scevo.data.dot.rt_moz.canning.web.water_level_predicted","scevo.data.dot.rt_moz.canning.web.water_level_predicted",66,75,"sensor_repository_01106","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1105",1107,"scevo.data.dot.rt_moz.canning.web.residual","scevo.data.dot.rt_moz.canning.web.residual",66,76,"sensor_repository_01107","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1106",1108,"scevo.data.dot.rt_moz.canning.downsampled.60min.water_level","scevo.data.dot.rt_moz.canning.downsampled.60min.water_level",66,74,"sensor_repository_01108","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1107",1109,"scevo.data.dot.rt_moz.canning.downsampled.60min.water_level_predicted","scevo.data.dot.rt_moz.canning.downsampled.60min.water_level_predicted",66,75,"sensor_repository_01109","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1108",1110,"scevo.data.dot.rt_moz.canning.downsampled.60min.residual","scevo.data.dot.rt_moz.canning.downsampled.60min.residual",66,76,"sensor_repository_01110","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1109",1111,"scevo.data.dot.rt_moz.serpentine.web.water_level","scevo.data.dot.rt_moz.serpentine.web.water_level",67,74,"sensor_repository_01111","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:17
"1110",1112,"scevo.data.dot.rt_moz.serpentine.web.water_level_predicted","scevo.data.dot.rt_moz.serpentine.web.water_level_predicted",67,75,"sensor_repository_01112","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1111",1113,"scevo.data.dot.rt_moz.serpentine.web.residual","scevo.data.dot.rt_moz.serpentine.web.residual",67,76,"sensor_repository_01113","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1112",1114,"scevo.data.dot.rt_moz.serpentine.downsampled.60min.water_level","scevo.data.dot.rt_moz.serpentine.downsampled.60min.water_level",67,74,"sensor_repository_01114","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1113",1115,"scevo.data.dot.rt_moz.serpentine.downsampled.60min.water_level_predicted","scevo.data.dot.rt_moz.serpentine.downsampled.60min.water_level_predicted",67,75,"sensor_repository_01115","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1114",1117,"scevo.data.dot.rt_moz.garrat.web.water_level","scevo.data.dot.rt_moz.garrat.web.water_level",68,74,"sensor_repository_01117","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1115",1092,"scevo.data.dot.rt_tide.barrack.downsampled.60min.residual","scevo.data.dot.rt_tide.barrack.downsampled.60min.residual",35,76,"sensor_repository_01092","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:15
"1116",1120,"scevo.data.dot.rt_moz.garrat.downsampled.60min.water_level","scevo.data.dot.rt_moz.garrat.downsampled.60min.water_level",68,74,"sensor_repository_01120","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1117",1131,"scevo.data.uwa.aed.matilda.raw.met.rel_humidity","scevo.data.uwa.aed.matilda.raw.met.rel_humidity",55,78,"sensor_repository_01131","RAW",0,0,0,6,0,"Relative Humidity",0,110,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:48
"1118",1132,"scevo.data.uwa.aed.matilda.raw.met.wind_direction","scevo.data.uwa.aed.matilda.raw.met.wind_direction",55,2,"sensor_repository_01132","RAW",0,0,0,6,0,"Wind Direction",0,361,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:48
"1119",1133,"scevo.data.uwa.aed.matilda.raw.met.wind_speed","scevo.data.uwa.aed.matilda.raw.met.wind_speed",55,1,"sensor_repository_01133","RAW",0,0,0,6,0,"Wind Speed",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:48
"1120",1134,"scevo.data.uwa.aed.matilda.raw.wq.wiper","scevo.data.uwa.aed.matilda.raw.wq.wiper",55,79,"sensor_repository_01134","RAW",0,0,0,6,0,"Wiper",0,10,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:48
"1121",1141,"scevo.data.uwa.aed.matilda.raw.wq.water_temperature","scevo.data.uwa.aed.matilda.raw.wq.water_temperature",55,84,"sensor_repository_01141","RAW",0,0,0,6,0,"Temperature",-5,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1122",1091,"scevo.data.dot.rt_tide.barrack.downsampled.60min.water_level_predicted","scevo.data.dot.rt_tide.barrack.downsampled.60min.water_level_predicted",35,75,"sensor_repository_01091","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:14
"1123",1082,"scevo.data.dot.rt_tide.fremantle.downsampled.60min.water_level","scevo.data.dot.rt_tide.fremantle.downsampled.60min.water_level",36,74,"sensor_repository_01082","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-09 13:48:48
"1124",1118,"scevo.data.dot.rt_moz.garrat.web.water_level_predicted","scevo.data.dot.rt_moz.garrat.web.water_level_predicted",68,75,"sensor_repository_01118","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:18
"1125",1119,"scevo.data.dot.rt_moz.garrat.web.residual","scevo.data.dot.rt_moz.garrat.web.residual",68,76,"sensor_repository_01119","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1126",1121,"scevo.data.dot.rt_moz.garrat.downsampled.60min.water_level_predicted","scevo.data.dot.rt_moz.garrat.downsampled.60min.water_level_predicted",68,75,"sensor_repository_01121","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1127",1122,"scevo.data.dot.rt_moz.garrat.downsampled.60min.residual","scevo.data.dot.rt_moz.garrat.downsampled.60min.residual",68,76,"sensor_repository_01122","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1128",1123,"scevo.data.dot.rt_moz.guildford.web.water_level","scevo.data.dot.rt_moz.guildford.web.water_level",69,74,"sensor_repository_01123","UNKNOWN",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1129",1124,"scevo.data.dot.rt_moz.guildford.web.water_level_predicted","scevo.data.dot.rt_moz.guildford.web.water_level_predicted",69,75,"sensor_repository_01124","UNKNOWN",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1130",1125,"scevo.data.dot.rt_moz.guildford.web.residual","scevo.data.dot.rt_moz.guildford.web.residual",69,76,"sensor_repository_01125","UNKNOWN",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:19
"1131",1126,"scevo.data.dot.rt_moz.guildford.downsampled.60min.water_level","scevo.data.dot.rt_moz.guildford.downsampled.60min.water_level",69,74,"sensor_repository_01126","SAMPLED",0,0,0,4,0,"Water Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:20
"1132",1127,"scevo.data.dot.rt_moz.guildford.downsampled.60min.water_level_predicted","scevo.data.dot.rt_moz.guildford.downsampled.60min.water_level_predicted",69,75,"sensor_repository_01127","SAMPLED",0,0,0,4,0,"Predicted Level",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:20
"1133",1128,"scevo.data.dot.rt_moz.guildford.downsampled.60min.residual","scevo.data.dot.rt_moz.guildford.downsampled.60min.residual",69,76,"sensor_repository_01128","SAMPLED",0,0,0,4,0,"Residual",0,5,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-17 23:17:20
"1134",1130,"scevo.data.uwa.aed.matilda.raw.met.baro_pressure","scevo.data.uwa.aed.matilda.raw.met.baro_pressure",55,77,"sensor_repository_01130","RAW",0,0,0,6,0,"Atmospheric Pressure",800,2000,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:48
"1135",1136,"scevo.data.uwa.aed.matilda.raw.wq.oxygen_saturation","scevo.data.uwa.aed.matilda.raw.wq.oxygen_saturation",55,81,"sensor_repository_01136","RAW",0,0,0,6,0,"Dissolved Oxygen (saturation)",0,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1136",1138,"scevo.data.uwa.aed.matilda.raw.wq.ph","scevo.data.uwa.aed.matilda.raw.wq.ph",55,83,"sensor_repository_01138","RAW",0,0,0,6,0,"pH",0.100000001490116,13.8999996185303,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1137",1142,"scevo.data.uwa.aed.matilda.raw.wq.turbidity","scevo.data.uwa.aed.matilda.raw.wq.turbidity",55,85,"sensor_repository_01142","RAW",0,0,0,6,0,"Turbidity",0,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1138",1137,"scevo.data.uwa.aed.matilda.raw.wq.orp","scevo.data.uwa.aed.matilda.raw.wq.orp",55,82,"sensor_repository_01137","RAW",0,0,0,6,0,"ORP",-500,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1139",1135,"scevo.data.uwa.aed.matilda.raw.wq.dissolved_oxygen","scevo.data.uwa.aed.matilda.raw.wq.dissolved_oxygen",55,80,"sensor_repository_01135","RAW",0,0,0,6,0,"Dissolved Oxygen",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:48
"1140",1140,"scevo.data.uwa.aed.matilda.raw.wq.Conductivity","scevo.data.uwa.aed.matilda.raw.wq.Conductivity",55,21,"sensor_repository_01140","RAW",0,0,0,4,0,"Conductivity",0,1e+05,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1141",1139,"scevo.data.uwa.aed.matilda.raw.wq.salinity","scevo.data.uwa.aed.matilda.raw.wq.salinity",55,15,"sensor_repository_01139","RAW",0,0,0,6,0,"Salinity",0,60,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:49
"1142",1143,"scevo.data.uwa.aed.matilda.raw.sys.battery_voltage","scevo.data.uwa.aed.matilda.raw.sys.battery_voltage",55,86,"sensor_repository_01143","RAW",0,0,0,4,0,"Main Battery",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1143",1145,"scevo.data.uwa.aed.matilda.downsampled.60min.met.air_temperature","scevo.data.uwa.aed.matilda.downsampled.60min.met.air_temperature",55,3,"sensor_repository_01145","SAMPLED",0,0,0,6,0,"Air Temperature",-50,60,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1144",1146,"scevo.data.uwa.aed.matilda.downsampled.60min.met.baro_pressure","scevo.data.uwa.aed.matilda.downsampled.60min.met.baro_pressure",55,77,"sensor_repository_01146","SAMPLED",0,0,0,6,0,"Atmospheric Pressure",800,2000,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1145",1147,"scevo.data.uwa.aed.matilda.downsampled.60min.met.rel_humidity","scevo.data.uwa.aed.matilda.downsampled.60min.met.rel_humidity",55,78,"sensor_repository_01147","SAMPLED",0,0,0,6,0,"Relative Humidity",0,110,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1146",1148,"scevo.data.uwa.aed.matilda.downsampled.60min.met.wind_direction","scevo.data.uwa.aed.matilda.downsampled.60min.met.wind_direction",55,2,"sensor_repository_01148","SAMPLED",0,0,0,6,0,"Wind Direction",0,361,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1147",1149,"scevo.data.uwa.aed.matilda.downsampled.60min.met.wind_speed","scevo.data.uwa.aed.matilda.downsampled.60min.met.wind_speed",55,1,"sensor_repository_01149","SAMPLED",0,0,0,6,0,"Wind Speed",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1148",1150,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.wiper","scevo.data.uwa.aed.matilda.downsampled.60min.wq.wiper",55,79,"sensor_repository_01150","SAMPLED",0,0,0,6,0,"Wiper",0,10,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1149",1157,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.water_temperature","scevo.data.uwa.aed.matilda.downsampled.60min.wq.water_temperature",55,84,"sensor_repository_01157","SAMPLED",0,0,0,6,0,"Temperature",-5,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1150",1154,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.ph","scevo.data.uwa.aed.matilda.downsampled.60min.wq.ph",55,83,"sensor_repository_01154","SAMPLED",0,0,0,6,0,"pH",0.100000001490116,13.8999996185303,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1151",1153,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.orp","scevo.data.uwa.aed.matilda.downsampled.60min.wq.orp",55,82,"sensor_repository_01153","SAMPLED",0,0,0,6,0,"ORP",-500,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1152",1158,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.turbidity","scevo.data.uwa.aed.matilda.downsampled.60min.wq.turbidity",55,85,"sensor_repository_01158","SAMPLED",0,0,0,6,0,"Turbidity",0,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1153",1160,"scevo.data.uwa.aed.matilda.downsampled.60min.sys.system_temperature","scevo.data.uwa.aed.matilda.downsampled.60min.sys.system_temperature",55,87,"sensor_repository_01160","SAMPLED",0,0,0,4,0,"System Temperature",-50,80,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:52
"1154",1151,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.dissolved_oxygen","scevo.data.uwa.aed.matilda.downsampled.60min.wq.dissolved_oxygen",55,80,"sensor_repository_01151","SAMPLED",0,0,0,6,0,"Dissolved Oxygen",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1155",1156,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.Conductivity","scevo.data.uwa.aed.matilda.downsampled.60min.wq.Conductivity",55,21,"sensor_repository_01156","SAMPLED",0,0,0,4,0,"Conductivity",0,1e+05,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1156",1155,"scevo.data.uwa.aed.matilda.downsampled.60min.wq.salinity","scevo.data.uwa.aed.matilda.downsampled.60min.wq.salinity",55,15,"sensor_repository_01155","SAMPLED",0,0,0,6,0,"Salinity",0,60,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:51
"1157",1159,"scevo.data.uwa.aed.matilda.downsampled.60min.sys.battery_voltage","scevo.data.uwa.aed.matilda.downsampled.60min.sys.battery_voltage",55,86,"sensor_repository_01159","SAMPLED",0,0,0,4,0,"Main Battery",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:52
"1158",1161,"scevo.data.uwa.aed.kwilena.raw.wq.wiper","scevo.data.uwa.aed.kwilena.raw.wq.wiper",58,79,"sensor_repository_01161","RAW",0,0,0,6,0,"Wiper",0,10,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:49:59
"1159",1162,"scevo.data.uwa.aed.kwilena.raw.wq.depth","scevo.data.uwa.aed.kwilena.raw.wq.depth",58,88,"sensor_repository_01162","RAW",0,0,0,6,0,"Depth",-0.5,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:49:59
"1160",1163,"scevo.data.uwa.aed.kwilena.raw.wq.water_temperature","scevo.data.uwa.aed.kwilena.raw.wq.water_temperature",58,84,"sensor_repository_01163","RAW",0,0,0,6,0,"Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:49:59
"1161",1164,"scevo.data.uwa.aed.kwilena.raw.wq.conductivity","scevo.data.uwa.aed.kwilena.raw.wq.conductivity",58,14,"sensor_repository_01164","RAW",0,0,0,6,0,"Conductivity",100,70000,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:49:59
"1162",1165,"scevo.data.uwa.aed.kwilena.raw.wq.sp_conductivity","scevo.data.uwa.aed.kwilena.raw.wq.sp_conductivity",58,89,"sensor_repository_01165","RAW",0,0,0,6,0,"Specific Conductivity",0,1e+05,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:49:59
"1163",1166,"scevo.data.uwa.aed.kwilena.raw.wq.salinity","scevo.data.uwa.aed.kwilena.raw.wq.salinity",58,15,"sensor_repository_01166","RAW",0,0,0,6,0,"Salinity",0,60,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:49:59
"1164",1167,"scevo.data.uwa.aed.kwilena.raw.wq.dissolved_oxygen","scevo.data.uwa.aed.kwilena.raw.wq.dissolved_oxygen",58,80,"sensor_repository_01167","RAW",0,0,0,6,0,"Dissolved Oxygen",0,25,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:50:00
"1165",1168,"scevo.data.uwa.aed.kwilena.raw.wq.oxygen_saturation","scevo.data.uwa.aed.kwilena.raw.wq.oxygen_saturation",58,81,"sensor_repository_01168","RAW",0,0,0,6,0,"Dissolved Oxygen (saturation)",0,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:50:00
"1166",1144,"scevo.data.uwa.aed.matilda.raw.sys.system_temperature","scevo.data.uwa.aed.matilda.raw.sys.system_temperature",55,87,"sensor_repository_01144","RAW",0,0,0,4,0,"System Temperature",-50,80,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:40:50
"1167",1169,"scevo.data.uwa.aed.kwilena.raw.wq.turbidity","scevo.data.uwa.aed.kwilena.raw.wq.turbidity",58,85,"sensor_repository_01169","RAW",0,0,0,6,0,"Turbidity",0,50000,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:50:00
"1168",1170,"scevo.data.uwa.aed.kwilena.raw.wq.fdom_rfu","scevo.data.uwa.aed.kwilena.raw.wq.fdom_rfu",58,90,"sensor_repository_01170","RAW",0,0,0,6,0,"fDOM-RFU",-5,500,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:50:00
"1169",1171,"scevo.data.uwa.aed.kwilena.raw.wq.fdom","scevo.data.uwa.aed.kwilena.raw.wq.fdom",58,91,"sensor_repository_01171","RAW",0,0,0,6,0,"fDOM",-5,1000,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:50:00
"1170",1172,"scevo.data.uwa.aed.kwilena.raw.wq.chlorophyll_rfu","scevo.data.uwa.aed.kwilena.raw.wq.chlorophyll_rfu",58,92,"sensor_repository_01172","RAW",0,0,0,6,0,"Chlorophyll-RFU",-5,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-12-19 17:50:00
